TIMESTAMP_MIDDLE,BADM_HEIGHTC,CH4,FH2O,FCH4,FN2O,FN2O_L3.1_L3.2_QCF,USTAR,TA_1_1_1,SW_IN_1_1_1,RH_1_1_1,PPFD_IN_1_1_1,FLAG_L3.2_FN2O_L3.1_QCF
12/16/2022 7:45,0.08,2231.02,-0.058958,5.54999,-0.596837,-0.593497,0.120105,-0.625189,0,99.998,0,1
12/16/2022 8:15,0.08,2216.58,0.0218414,5.63113,0.35461,0.3436506,0.124143,-0.807689,3.11684,99.998,1.42264,0
12/16/2022 8:45,0.08,2197.15,-0.014856,3.37804,0.336606,0.33039117,0.112534,-0.857194,18.6874,99.7663,15.0743,0
12/16/2022 9:15,0.08,2198.13,0.0159948,2.52561,0.261212,0.2443939,0.079584,-0.719072,47.0143,98.9185,42.9387,0
12/16/2022 9:45,0.08,2170.84,0.0122039,-5.58705,0.514465,0.47826949999999996,0.15121,-0.493989,57.147,97.1449,53.0933,1
12/16/2022 10:15,0.08,2211.37,-0.0213748,5.58376,0.309337,0.30455916,0.0885402,-0.120283,113.13,95.0866,102.089,0
12/16/2022 10:45,0.08,2156.34,0.0373891,-11.6061,-0.354072,-0.3862457,0.0997452,0.187706,122.044,91.7744,113.18,0
12/16/2022 11:15,0.08,2145.84,0.0434418,-3.39342,0.332432,0.32680873,0.160703,0.0603111,107.722,91.3343,102.687,0
12/16/2022 11:45,0.08,2136.62,0.0967344,-3.35691,-0.390695,-0.39597906,0.132554,0.135778,140.056,90.4325,135.21,0
12/16/2022 12:15,0.08,2134.1,0.105005,3.56122,0.42768,0.4258781,0.104766,0.128528,121.282,91.1713,122.964,0
12/16/2022 12:45,0.08,2112.74,0.0754025,-19.2632,-0.251927,-0.26133644,0.0855691,0.340733,130.206,88.6491,137.215,1
12/16/2022 13:15,0.08,2110.73,0.189077,-16.4481,0.733642,0.72973625,0.141376,0.234733,91.3287,87.9507,99.6261,1
12/16/2022 13:45,0.08,2121.78,0.0506994,6.90382,0.191221,0.18853858,0.0821321,0.288456,73.9603,87.991,80.2762,0
12/16/2022 14:15,0.08,2118.24,-0.0332974,-5.1168,0.15649,0.15262979999999998,0.10449,0.165017,74.0356,89.2075,80.375,0
12/16/2022 14:45,0.08,2123.7,0.0595679,-1.03442,0.265604,0.26214705,0.0980739,0.0672333,61.2195,89.1734,65.7723,0
12/16/2022 15:15,0.08,2122.7,-0.0247253,-1.92663,0.236413,0.24258927000000002,0.102121,-0.195767,44.3411,92.8296,46.1385,0
12/16/2022 15:45,0.08,2115.92,0.0616897,2.40866,0.292056,0.2892981,0.0993149,-0.367528,26.6015,92.4127,25.6946,0
12/16/2022 16:15,0.08,2104.57,0.114884,2.12927,0.356761,0.35180206999999997,0.151587,-0.46645,16.7486,91.8147,12.2039,1
12/16/2022 16:45,0.08,2075.37,0.041307,-4.65717,0.245902,0.23586300000000002,0.0830603,-0.546133,1.13019,86.2722,0.389434,0
12/16/2022 17:15,0.08,2063.61,0.125802,-10.2181,0.938927,0.9353293199999999,0.160005,-0.799283,0,85.3276,0,1
12/16/2022 17:45,0.08,2059.15,0.458948,6.88592,1.8649,1.8829901,0.33754,-1.05051,0,84.9126,0,1
12/16/2022 18:15,0.08,2065.13,0.494024,9.49294,-1.86136,-1.8411041,0.282845,-1.15507,0,85.2767,0,1
12/16/2022 18:45,0.08,2075.26,0.225386,-5.15481,0.779041,0.7899763,0.136347,-1.32713,0,85.6574,0,1
12/16/2022 19:15,0.08,2097.06,-0.0192139,-10.3479,0.254778,0.25316839,0.0882909,-1.1068,0,85.4843,0,0
12/16/2022 19:45,0.08,2082.97,0.135466,-8.50137,0.223939,,0.0753782,-1.33262,0,86.229,0,2
12/16/2022 20:15,0.08,2081.09,0.230516,-5.37859,0.958415,0.9564428700000001,0.229099,-1.65648,0,85.6015,0,1
12/16/2022 20:45,0.08,2077.39,0.197022,3.85196,0.767723,0.7793878000000001,0.232075,-1.83739,0,85.0256,0,1
12/16/2022 21:15,0.08,2068.41,0.219072,11.9145,1.48144,1.4802773800000002,0.210722,-1.8375,0,84.403,0,1
12/16/2022 21:45,0.08,2056.11,0.178031,2.76166,0.620496,0.609237,0.104118,-1.56028,0,83.6895,0,1
12/16/2022 22:15,0.08,2085.27,0.0400199,-62.2055,0.573181,0.5547962000000001,0.11947,-1.40709,0,83.4519,0,1
12/16/2022 22:45,0.08,2073.73,-0.191854,-55.1175,-1.10459,-1.09871085,0.154772,-2.03865,0,88.5199,0,1
12/16/2022 23:15,0.08,2125.93,0.0142386,5.59115,0.230283,0.24842789999999998,0.105682,-2.43965,0,93.8526,0,1
12/16/2022 23:45,0.08,2116.01,0.0265332,-1.54805,0.863231,0.85467563,0.144566,-2.4469,0,93.3863,0,1
12/17/2022 0:15,0.08,2133.56,-0.00245059,-3.74816,0.254897,0.275179,0.0388496,-2.68156,0,93.8854,0,0
12/17/2022 0:45,0.08,2120.02,-0.00626301,5.21308,0.413236,0.3779129,0.0481017,-2.9977,0,93.7565,0,1
12/17/2022 1:15,0.08,2121.45,0.0532829,-19.1735,-0.59713,,0.105223,-3.40564,0,93.707,0,2
12/17/2022 1:45,0.08,2132.07,0.0421826,-37.3892,2.25874,2.26109073,0.0382699,-3.86212,0,93.5731,0,1
12/17/2022 2:15,0.08,2223.68,-0.0174706,-13.306,0.875083,0.8309967,0.0795284,-3.71051,0,91.553,0,1
12/17/2022 2:45,0.08,2283.19,-0.0154058,-61.1846,0.55044,0.55705085,0.0815377,-3.64284,0,91.9953,0,0
12/17/2022 3:15,0.08,2202.41,-0.00930441,-31.8106,0.458713,0.45401723,0.0592344,-3.88464,0,92.383,0,0
12/17/2022 3:45,0.08,2230.39,0.0189016,80.3539,0.639626,0.642877,0.101767,-3.89263,0,92.0608,0,0
12/17/2022 4:15,0.08,2322.35,-0.0121239,-42.8823,0.489592,0.48679293,0.0775815,-3.71883,0,92.2931,0,0
12/17/2022 4:45,0.08,2204.67,0.0163914,-10.2009,0.879537,,0.0314931,-4.0678,0,93.2939,0,2
12/17/2022 5:15,0.08,2167.27,0.00542812,12.3237,0.524665,0.507367,0.0408215,-4.18868,0,93.4084,0,0
12/17/2022 5:45,0.08,2122.02,0.0154786,-12.0707,0.762865,0.7326642,0.0765308,-3.89665,0,93.6129,0,0
12/17/2022 6:15,0.08,2134.88,0.0225203,-16.3716,0.456368,0.44655202,0.0648398,-3.65898,0,93.1411,0,0
12/17/2022 6:45,0.08,2280.46,0.0286377,11.9857,1.05411,1.05602989,0.141353,-3.43977,0,92.7433,0,0
12/17/2022 7:15,0.08,2218.94,0.084366,63.7868,1.06272,1.06798784,0.195859,-3.46127,0,92.3202,0,0
12/17/2022 7:45,0.08,2091.67,0.0359482,3.08098,1.23069,1.23647481,0.170873,-3.89392,0,93.2635,0,1
12/17/2022 8:15,0.08,2096.67,-0.0347103,1.43939,1.00823,1.01653126,0.17244,-4.30912,4.79899,94.229,6.67545,0
12/17/2022 8:45,0.08,2156.87,-0.0386167,41.2571,1.1132,1.1336025,0.154576,-4.41999,25.6526,94.3128,35.6871,0
12/17/2022 9:15,0.08,2182.34,0.0503551,97.5486,1.20985,1.21799908,0.178593,-4.31849,58.3551,94.3962,66.8084,0
12/17/2022 9:45,0.08,2204.55,0.070409,44.9498,1.32431,1.3152729200000002,0.198513,-3.94902,92.1756,93.1697,109.806,0
12/17/2022 10:15,0.08,2085.86,0.135141,-1.5378,1.40427,1.3859982,0.195732,-3.71812,114.183,91.5404,137.887,0
12/17/2022 10:45,0.08,2085.75,0.215821,1.82272,1.42526,1.42158842,0.201397,-3.46999,129.927,90.9963,154.687,0
12/17/2022 11:15,0.08,2081.63,0.225193,-2.12607,1.64283,1.64107932,0.206439,-3.14649,128.035,90.2018,155.465,0
12/17/2022 11:45,0.08,2088.56,0.185636,-1.93706,1.03925,1.04443936,0.20001,-2.94407,127.127,90.0761,161.688,0
12/17/2022 12:15,0.08,2094.49,0.192865,-1.17566,1.39914,1.40262948,0.168646,-2.62228,150.963,90.3143,195.957,0
12/17/2022 12:45,0.08,2091.64,0.238582,-1.68559,1.59534,1.58862599,0.192683,-2.35538,152.609,90.1959,204.496,0
12/17/2022 13:15,0.08,2092.2,0.24315,3.17946,1.86847,1.87340511,0.239739,-2.23654,108.592,89.9552,147.834,0
12/17/2022 13:45,0.08,2095.21,0.177172,-1.56455,1.45231,1.44802011,0.170118,-2.15466,86.6308,90.2278,119.188,0
12/17/2022 14:15,0.08,2097.22,0.166114,1.19029,1.38285,1.3845689099999998,0.15636,-1.98048,72.4114,90.4962,99.6773,0
12/17/2022 14:45,0.08,2106.7,0.133984,4.09502,1.13968,1.139688203,0.162359,-1.88529,50.8331,91.2009,69.7641,0
12/17/2022 15:15,0.08,2106.71,0.107251,-0.926226,1.24913,1.24714692,0.149461,-1.79287,32.6129,91.7276,43.7086,0
12/17/2022 15:45,0.08,2126.89,0.197498,15.4469,1.13365,1.13710317,0.150907,-1.75043,15.6665,91.4458,18.8771,0
12/17/2022 16:15,0.08,2138.22,0.0763134,4.80626,0.985173,0.99439079,0.124426,-1.77504,6.04962,92.8671,4.82908,0
12/17/2022 16:45,0.08,2143.47,0.0675588,7.4923,0.790091,0.7792761,0.126556,-1.74673,0.361169,93.1687,0,0
12/17/2022 17:15,0.08,2158.23,0.0441273,-2.5414,0.726407,0.73266056,0.0976546,-1.73455,0,93.1882,0,0
12/17/2022 17:45,0.08,2157.62,0.0450857,4.72418,0.636137,0.62752422,0.127522,-1.60401,0,92.6045,0,0
12/17/2022 18:15,0.08,2153.98,0.0407079,-7.60341,0.597981,0.60160423,0.073136,-1.67634,0,93.5486,0,0
12/17/2022 18:45,0.08,2157.26,0.0552102,-11.5966,0.616894,0.5948102000000001,0.107965,-1.55788,0,92.0194,0,0
12/17/2022 19:15,0.08,2139.01,0.0708159,5.7809,0.953921,0.95892877,0.132743,-1.69653,0,92.9918,0,0
12/17/2022 19:45,0.08,2119.48,0.0762274,0.862841,1.03946,1.0405351200000001,0.149857,-1.82651,0,93.1306,0,0
12/17/2022 20:15,0.08,2138.68,0.0567887,13.9236,0.919684,0.9357721,0.143436,-1.94364,0,93.2827,0,0
12/17/2022 20:45,0.08,2261.23,0.0641457,-39.8507,0.816985,0.8203462499999999,0.116678,-1.89971,0,92.6705,0,0
12/17/2022 21:15,0.08,2215.32,0.0341479,25.4386,0.682931,0.67385401,0.124205,-1.78761,0,92.0685,0,0
12/17/2022 21:45,0.08,2148.88,0.0987017,-2.4119,0.891137,0.88562665,0.038095,-1.81174,0,93.0086,0,1
12/17/2022 22:15,0.08,2148.18,0.0566886,1.5885,0.740716,0.73682943,0.0621398,-1.82082,0,92.4854,0,0
12/17/2022 22:45,0.08,2166.88,0.016851,-1.7898,0.75487,0.7674885,0.0709591,-1.85266,0,93.395,0,0
12/17/2022 23:15,0.08,2171.43,-0.0290987,1.88692,0.60114,0.574366,0.158573,-1.68225,0,91.9424,0,1
12/17/2022 23:45,0.08,2180.21,0.0212775,-10.3595,0.824486,0.83119045,0.143324,-1.76766,0,92.7822,0,1
12/18/2022 0:15,0.08,2174.08,0.111127,1.47086,1.00437,1.005019597,0.0987457,-1.84177,0,92.8216,0,0
12/18/2022 0:45,0.08,2179.77,-0.0367879,-8.97327,0.74879,0.74688218,0.126499,-1.88048,0,92.4172,0,0
12/18/2022 1:15,0.08,2176.44,-0.0221905,-4.89944,0.428811,0.429418522,0.070993,-1.79594,0,91.5418,0,1
12/18/2022 1:45,0.08,2169.45,-0.0471958,-24.1003,1.14403,1.1414371600000002,0.131214,-1.71579,0,91.8454,0,1
12/18/2022 2:15,0.08,2182.28,0.0187701,-8.91288,0.882664,0.88635684,0.130702,-1.74798,0,93.0297,0,1
12/18/2022 2:45,0.08,2163.53,0.0436204,12.1166,1.08734,1.07737964,0.13309,-1.70932,0,91.8681,0,0
12/18/2022 3:15,0.08,2154.67,0.0965491,-2.38332,0.843264,0.833116,0.174541,-1.75951,0,90.8025,0,0
12/18/2022 3:45,0.08,2152.4,0.125929,2.13308,0.919251,0.9218965600000001,0.178052,-1.96537,0,90.9822,0,0
12/18/2022 4:15,0.08,2157.84,0.074216,-7.53062,0.959071,0.959500977,0.174696,-2.08417,0,91.6883,0,0
12/18/2022 4:45,0.08,2149.81,0.101966,6.83905,0.797238,0.79570203,0.109144,-2.07174,0,91.4258,0,1
12/18/2022 5:15,0.08,2162.12,0.0456007,10.4133,1.14473,1.14774716,0.138293,-1.93693,0,92.1848,0,0
12/18/2022 5:45,0.08,2145.87,0.106464,2.21091,1.3316,1.3294791,0.166861,-1.86405,0,92.3527,0,0
12/18/2022 6:15,0.08,2155.12,0.0794399,8.12347,1.24119,1.24549747,0.119078,-1.82074,0,92.7657,0,0
12/18/2022 6:45,0.08,2158.86,0.0662167,2.40891,1.13143,1.132213859,0.144239,-1.73833,0,93.473,0,0
12/18/2022 7:15,0.08,2154.73,0.0273896,-2.36605,1.16634,1.16436904,0.100423,-1.60642,0,93.6273,0,0
12/18/2022 7:45,0.08,2150.96,-0.000362615,16.1256,1.82922,1.82212868,0.179544,-1.4558,0,93.0642,0,0
12/18/2022 8:15,0.08,2141.64,0.0754946,2.26304,1.61619,1.61213969,0.159024,-1.34428,3.2825,92.9377,3.69631,0
12/18/2022 8:45,0.08,2159.44,0.0593728,-8.54645,1.2833,1.2776704300000001,0.175133,-1.18197,15.8554,92.5768,22.7408,0
12/18/2022 9:15,0.08,2137.21,0.104855,-9.08846,1.50864,1.5004053,0.189454,-1.02965,34.2462,91.0913,52.0858,0
12/18/2022 9:45,0.08,2147.32,0.0797777,-10.3234,1.66497,1.6651427,0.138749,-0.823494,64.1011,90.3567,98.6456,0
12/18/2022 10:15,0.08,2128.32,0.156899,-26.0509,1.87575,1.874820883,0.204562,-0.671583,74.496,89.5524,117.904,0
12/18/2022 10:45,0.08,2116.41,0.187859,-7.0633,2.06231,2.05894521,0.206926,-0.484756,95.7175,88.8318,152.332,0
12/18/2022 11:15,0.08,2118.04,0.297361,-22.8269,2.49718,2.4970935239000003,0.267305,-0.373061,123.003,88.4394,196.879,0
12/18/2022 11:45,0.08,2128.9,0.267585,-1.57612,3.2188,3.22242972,0.19511,-0.0983055,210.727,88.3005,336.156,0
12/18/2022 12:15,0.08,2128.75,0.194979,-26.2121,2.83659,2.8363704210000003,0.263521,-0.0450556,203.042,87.8613,328.365,0
12/18/2022 12:45,0.08,2128.12,0.173584,3.82085,2.76289,2.76710249,0.161162,0.0605111,202.834,88.1513,326.483,0
12/18/2022 13:15,0.08,2124.91,0.146021,1.58539,2.05166,2.04781038,0.173357,0.116056,186.39,88.2031,298.414,0
12/18/2022 13:45,0.08,2127.29,0.221214,-3.67036,2.59001,2.59364211,0.176458,0.118306,170.928,89.0969,272.61,0
12/18/2022 14:15,0.08,2133.28,0.232728,-12.9592,2.07608,2.0760283575000003,0.173663,0.212683,145.581,89.3606,232.041,0
12/18/2022 14:45,0.08,2133.85,0.120267,3.50396,1.80288,1.80638189,0.112947,0.302822,93.4213,89.801,146.348,0
12/18/2022 15:15,0.08,2145.12,0.0447615,13.7352,1.98381,1.97812897,0.100996,0.440717,85.21,90.2282,130.022,0
12/18/2022 15:45,0.08,2136.29,0.0172778,7.15127,1.05575,1.0156309,0.0965144,0.377567,41.1835,91.0692,59.4776,0
12/18/2022 16:15,0.08,2124.43,0.0205818,-0.929601,0.701626,0.7187063,0.0562832,0.186506,13.4434,92.4065,16.2054,0
12/18/2022 16:45,0.08,2129.1,0.0292945,-0.677751,0.862625,0.86553737,0.0516841,0.120239,0.718375,92.9266,0.568759,0
12/18/2022 17:15,0.08,2144.38,0.044493,1.51553,1.07993,1.1057601000000001,0.0876521,0.0612778,0,93.1737,0,1
12/18/2022 17:45,0.08,2153.04,0.0116138,-0.535494,0.506113,0.47312160000000003,0.0412271,-0.0437444,0,93.1107,0,0
12/18/2022 18:15,0.08,2163.41,0.0213872,6.88802,0.81584,0.8398001,0.120477,-0.605722,0,94.5319,0,0
12/18/2022 18:45,0.08,2186.05,0.0112466,4.52183,0.694755,0.7163691,0.151919,-1.21693,0,96.9441,0,0
12/18/2022 19:15,0.08,2188.16,0.0619153,7.55775,0.726359,0.72074923,0.173149,-1.41936,0,97.0513,0,0
12/18/2022 19:45,0.08,2193.74,0.0395454,-3.15777,0.811846,0.80397685,0.161079,-1.56608,0,96.9403,0,0
12/18/2022 20:15,0.08,2204.54,0.0362827,-5.08548,0.653888,0.65615541,0.150944,-1.64214,0,97.1487,0,0
12/18/2022 20:45,0.08,2214.02,0.020586,0.76421,0.462104,0.46526736,0.108675,-1.66283,0,97.3525,0,0
12/18/2022 21:15,0.08,2217.75,0.0299303,5.1115,0.452383,0.452141189,0.0706437,-1.69943,0,97.4049,0,0
12/18/2022 21:45,0.08,2238.79,0.0224535,3.65205,0.491599,0.49966767,0.0754406,-1.66353,0,97.4265,0,0
12/18/2022 22:15,0.08,2251.51,0.0183805,-3.28422,0.339071,0.34774195,0.0773115,-1.53173,0,97.1845,0,1
12/18/2022 22:45,0.08,2250.01,0.0468408,-6.27059,0.284029,0.30319789999999996,0.100685,-1.42217,0,97.3054,0,1
12/18/2022 23:15,0.08,2235.68,0.0208349,2.28822,0.480721,0.47810928,0.119446,-1.4792,0,97.462,0,0
12/18/2022 23:45,0.08,2269.7,0.0314981,2.39,0.444533,0.43277540000000003,0.111437,-1.45862,0,97.6075,0,0
12/19/2022 0:15,0.08,2260.28,0.0293867,-2.28878,0.426788,0.43331081,0.14155,-1.4289,0,97.785,0,0
12/19/2022 0:45,0.08,2263.49,0.0404934,-3.53832,0.371223,0.37239392000000004,0.116858,-1.35496,0,97.5939,0,0
12/19/2022 1:15,0.08,2303.13,0.0355629,-9.10535,0.578715,0.5989871,0.09308,-1.29543,0,97.824,0,0
12/19/2022 1:45,0.08,2277.44,0.0276613,-5.08892,0.425726,0.41938788,0.121291,-1.16197,0,97.2969,0,0
12/19/2022 2:15,0.08,2294.76,0.0248907,-4.25675,0.435684,0.4470427,0.128128,-1.07728,0,97.3565,0,0
12/19/2022 2:45,0.08,2279.77,0.0191013,2.31232,0.293824,0.30946389999999996,0.110605,-1.00788,0,97.1989,0,0
12/19/2022 3:15,0.08,2285.99,-0.0122295,-11.2374,-0.183599,,0.0357294,-0.898639,0,97.1065,0,2
12/19/2022 3:45,0.08,2336.08,0.0330408,14.76,0.224151,0.22478521199999998,0.068163,-0.623694,0,96.9936,0,0
12/19/2022 4:15,0.08,2380.02,0.0323344,68.3666,0.485427,0.48665574,0.118394,-0.517661,0,97.2566,0,1
12/19/2022 4:45,0.08,2312.19,0.0286499,-1.75968,0.316361,0.31177994,0.118343,-0.606506,0,97.3507,0,0
12/19/2022 5:15,0.08,2326.32,0.0155218,0.980046,0.334008,0.32830695000000004,0.0611668,-0.483917,0,97.5182,0,0
12/19/2022 5:45,0.08,2360.4,0.0158149,2.89814,0.331172,0.33165400700000003,0.0626679,-0.549911,0,98.3152,0,0
12/19/2022 6:15,0.08,2451.18,0.0334687,-82.2739,0.141285,0.14446963,0.0677114,-0.453817,0,98.5795,0,1
12/19/2022 6:45,0.08,2390.09,0.00579511,-3.13811,0.187726,0.19192756,0.0411227,-0.382178,0,97.9812,0,0
12/19/2022 7:15,0.08,2404.87,-0.00564676,6.41573,0.226697,0.22862128,0.0414078,-0.302061,0,97.9367,0,0
12/19/2022 7:45,0.08,2381.84,0.0148902,-4.6135,0.406616,0.43851419999999997,0.0659992,-0.561189,0,98.0663,0,1
12/19/2022 8:15,0.08,2411.14,0.0120378,34.0711,0.319293,0.32781606,0.0869896,-0.617061,2.96983,98.4092,3.50756,1
12/19/2022 8:45,0.08,2511.95,-0.013542,19.7256,0.366147,0.3774661,0.0605834,-0.679628,24.9047,98.605,36.0846,0
12/19/2022 9:15,0.08,2537.46,0.00732882,34.4485,0.512617,0.5284558,0.0655392,-0.217494,53.0591,98.3659,83.5931,0
12/19/2022 9:45,0.08,2489.67,0.0296099,-9.60898,0.472789,0.4625694,0.0603017,0.110806,103.071,97.4268,173.925,0
12/19/2022 10:15,0.08,2421.67,0.0425496,-24.5348,1.21179,1.1990405,0.0609002,0.937928,182.316,94.5928,307.294,0
12/19/2022 10:45,0.08,2370.6,0.0497674,6.7578,1.34627,1.2911946,0.0656219,1.11451,151.345,93.9311,257.076,0
12/19/2022 11:15,0.08,2379.72,0.0396354,-5.55663,1.43932,1.4136471,0.0756616,1.10072,156.538,94.9365,262.562,0
12/19/2022 11:45,0.08,2369.32,0.111455,8.33173,2.03521,2.0560502,0.0943008,1.42581,206.075,93.8147,341.603,0
12/19/2022 12:15,0.08,2320.26,0.138854,-2.17769,1.50245,1.5140845,0.0759114,2.32476,276.991,90.6773,469.623,0
12/19/2022 12:45,0.08,2297.53,0.323599,20.2631,1.31995,1.2687235,0.0935413,3.40247,291.678,87.1184,524.058,0
12/19/2022 13:15,0.08,2262.5,0.332892,-4.23767,0.853517,0.84977594,0.167873,3.75107,220.662,86.1838,398.03,1
12/19/2022 13:45,0.08,2242.75,0.264233,-1.8786,0.722558,0.6705336000000001,0.0443133,4.09399,208.256,85.8718,369.235,0
12/19/2022 14:15,0.08,2218.56,0.397727,4.73311,1.20034,,0.146339,5.0634,233.471,83.2933,422.986,2
12/19/2022 14:45,0.08,2189.17,0.377941,11.8776,0.959169,0.9098288000000001,0.143899,5.51273,206.557,82.4202,362.508,1
12/19/2022 15:15,0.08,2191.33,0.133026,8.68987,0.297194,0.2836309,0.0593196,5.24876,102.099,83.0125,174.85,1
12/19/2022 15:45,0.08,2201.22,0.0319185,2.09663,0.379124,0.4106839,0.0709121,4.90123,64.354,85.2769,102.955,1
12/19/2022 16:15,0.08,2224.79,-0.0391485,10.6364,0.337677,0.3604713,0.115001,4.28799,23.4596,87.6466,34.5171,1
12/19/2022 16:45,0.08,2233.79,-0.0234082,3.79707,0.276937,0.2669228,0.0971205,3.68055,0.771372,89.9686,1.13075,1
12/19/2022 17:15,0.08,2218.93,-0.065,-22.9724,-0.216297,-0.2027224,0.0806764,3.63711,0,89.1146,0,1
12/19/2022 17:45,0.08,2278.9,-0.0512339,-2.83639,0.589989,0.58776305,0.0621708,3.08937,0,91.2249,0,1
12/19/2022 18:15,0.08,2300.27,0.0669841,0.292859,-0.163053,-0.1402306,0.0418056,2.26476,0,93.1655,0,1
12/19/2022 18:45,0.08,2387.03,0.0469394,-53.2325,-0.529275,,0.0939383,1.60308,0,96.6823,0,2
12/19/2022 19:15,0.08,2284.14,-0.605165,18.5182,1.15768,1.090789,0.0957013,2.44946,0,95.1635,0,1
12/19/2022 19:45,0.08,2288.03,-0.12753,-22.1418,-0.214454,-0.21878675,0.129971,2.29808,0,95.3074,0,1
12/19/2022 20:15,0.08,2271.28,0.0777636,16.0591,0.478825,0.48036763,0.078178,2.16156,0,95.7539,0,1
12/19/2022 20:45,0.08,2296.44,0.078067,-35.3603,-0.0986588,-0.09833294,0.148715,1.85517,0,96.4199,0,1
12/19/2022 21:15,0.08,2282.31,0.0367772,-12.7302,-0.0985106,,0.115123,1.66166,0,96.972,0,2
12/19/2022 21:45,0.08,2386.02,0.0218581,10.7624,0.281525,0.31930590000000003,0.0837906,0.6927,0,98.4565,0,1
12/19/2022 22:15,0.08,2429.88,0.0712915,-34.3451,-0.29134,-0.28576473,0.0693625,0.930589,0,99.3337,0,1
12/19/2022 22:45,0.08,2310.07,0.019196,-31.4608,-0.151421,,0.0998532,1.12444,0,98.6163,0,2
12/19/2022 23:15,0.08,2284.12,0.0953627,9.25772,0.968653,,0.0554504,1.158,0,98.6055,0,2
12/19/2022 23:45,0.08,2263.89,0.0740691,11.2977,0.538866,0.5083438,0.0771547,1.53208,0,97.3419,0,1
12/20/2022 0:15,0.08,2339.49,-0.0500305,-11.8751,0.400278,0.4343551,0.0470698,0.576072,0,98.2102,0,1
12/20/2022 0:45,0.08,2423.08,-0.035428,8.98738,0.11445,0.149654,0.0908243,-0.260506,0,99.903,0,1
12/20/2022 1:15,0.08,2559.43,-0.0404141,-21.665,-0.266157,-0.2533083,0.0134059,-0.278928,0,99.998,0,1
12/20/2022 1:45,0.08,2465.75,-0.00387065,7.3128,0.122261,0.11713319,0.078592,-0.19765,0,99.998,0,1
12/20/2022 2:15,0.08,2486.67,-0.0192896,-5.2967,0.340644,0.33315679,0.0639587,0.0703945,0,99.998,0,1
12/20/2022 2:45,0.08,2513.81,-0.0283449,2.12728,0.33565,0.3747549,0.0705385,-0.464389,0,99.998,0,1
12/20/2022 3:15,0.08,2554.33,-0.07556,-18.6468,-0.0349395,,0.118893,-0.679333,0,99.998,0,2
12/20/2022 3:45,0.08,2697.29,-0.00528333,91.2522,0.249489,0.2788173,0.0705266,-0.61495,0,99.998,0,1
12/20/2022 4:15,0.08,2614.21,-0.0179035,7.76223,0.362781,0.36728920000000004,0.0424885,-0.93835,0,99.998,0,1
12/20/2022 4:45,0.08,2658.22,-0.00317927,-4.97623,0.0966177,0.08898241,0.096671,-0.666967,0,99.998,0,1
12/20/2022 5:15,0.08,2678.19,-0.0394762,-32.5622,0.266663,0.26944195,0.084164,-0.495856,0,99.998,0,1
12/20/2022 5:45,0.08,2512.04,-0.0851184,-39.1137,0.982558,0.9657865,0.10473,-0.549561,0,99.998,0,1
12/20/2022 6:15,0.08,2548.91,-0.0153262,-17.4896,0.372215,0.3503897,0.073851,-0.546722,0,99.998,0,1
12/20/2022 6:45,0.08,2488.16,0.0299217,-16.032,-0.372846,-0.4136278,0.0451226,-0.226906,0,99.998,0,1
12/20/2022 7:15,0.08,2584.1,0.0597023,12.5334,-0.690458,-0.5976631,0.0778585,-0.653711,0,99.998,0,1
12/20/2022 7:45,0.08,2545.6,-0.0134308,22.0659,0.584408,0.5696,0.0454665,-0.777933,0,99.998,0,1
12/20/2022 8:15,0.08,2482.61,0.0360116,6.48031,0.131103,0.0668895,0.0645346,0.114811,3.48684,99.998,2.56383,1
12/20/2022 8:45,0.08,2346.04,0.0145486,2.02405,0.370714,0.36466571999999997,0.0848953,0.946661,19.0144,99.9556,24.1642,0
12/20/2022 9:15,0.08,2266.6,0.105917,-11.3648,1.20239,1.1556095000000002,0.0626078,1.79512,48.8126,97.3731,75.1056,1
12/20/2022 9:45,0.08,2380.99,0.0240296,-4.5125,0.748755,0.8039031,0.0839211,1.48646,61.502,97.1857,97.8618,0
12/20/2022 10:15,0.08,2318,-0.119112,-10.4255,1.29653,1.2734576,0.123707,2.11937,91.9338,97.1895,148.149,0
12/20/2022 10:45,0.08,2290.7,0.0924153,27.9881,1.19124,1.18600142,0.16232,2.88367,103.32,94.7989,169.679,1
12/20/2022 11:15,0.08,2345.58,0.115427,18.6871,0.483956,0.50282,0.0583715,3.11479,142.904,95.0372,237.324,1
12/20/2022 11:45,0.08,2332.68,-0.0428644,3.02962,0.476289,0.5012476,0.111371,3.44124,126.648,95.4309,214.821,1
12/20/2022 12:15,0.08,2271.31,0.287165,-11.4984,0.35774,0.3150731,0.102379,4.61656,197.225,91.9631,339.944,1
12/20/2022 12:45,0.08,2244.23,0.737319,11.9884,0.423839,0.42037346000000003,0.148245,6.47649,333.362,85.8573,604.994,1
12/20/2022 13:15,0.08,2222.98,0.490755,10.5379,0.383645,0.377685,0.0784517,7.41582,267.981,84.0113,488.556,0
12/20/2022 13:45,0.08,2153.71,0.514645,7.34874,0.970894,,0.181822,8.79417,234.3,77.8369,425.903,2
12/20/2022 14:15,0.08,2186.35,0.388705,-9.12828,0.32895,0.35151910000000003,0.0923721,8.86978,219.43,77.6827,400.524,1
12/20/2022 14:45,0.08,2186.51,0.20805,10.3994,0.26647,0.28825829999999997,0.177076,9.29606,204.58,77.359,376.542,1
